id,numberOfASTs,revisionCommit,projectNames,buildTools,projectUrls,stars,numberOfRefs
7598853,468,41eb906c3ed1272c9410d1dda198593915b9a939,adelq/WebcamStudio,ant,https://github.com/adelq/WebcamStudio,3,1
3224372,301,f4e502fa4541eb1be87601adf0aa075a0eb819cf,yangjiandong/camelinaction-source,maven,https://github.com/yangjiandong/camelinaction-source,1,4
8888235,23430,9b6903b54fef23d73b62db546efd5ab772f2d8ef,maginatics/guava-libraries,ant|maven,https://github.com/maginatics/guava-libraries,-1,103
11901397,995,535f3a2cdfafdd5568e40f97f4a4f8fc9d3b8b36,git-afsantos/undo4j,eclipse|maven,https://github.com/git-afsantos/undo4j,3,16
12455982,549,4f2cee74572bb37fa98ee5676170a0a5d9e6448d,avenwu/volleyhelper,eclipse|android|ant|gradle,https://github.com/avenwu/volleyhelper,1,7
4835056,5554,f96682495eddfc003e512c6244d8b7dc2a1ae29c,csrg-utfsm/acscb,eclipse|ant,https://github.com/csrg-utfsm/acscb,0,19
10271445,792,b77e649660d5bce348e81add40326d3c9fca5432,jboss-tusk/smartdata,maven,https://github.com/jboss-tusk/smartdata,0,1
2231709,6368,483f0f4d62832f3183e8cae9fc68a422c1ee49c4,puhoha/dalvik,eclipse|android|ant,https://github.com/puhoha/dalvik,1,18
8509313,562,298a7e21edc4f65e0d2af1b13a5f3ca0b37b9977,svn2github/primefaces-dcs,maven|eclipse,https://github.com/svn2github/primefaces-dcs,0,13
11080364,9168,1babce3edffe21e0b42d40a9e6c86aa2ceea47af,gnu-user/orwell,eclipse|android,https://github.com/gnu-user/orwell,5,10
4676411,592,7254e89a28960a1458f1a8c2d41a7a1e4f764753,smartfeeling/smartly,idea,https://github.com/smartfeeling/smartly,3,14
9883302,686,947bf32ab6ae52f86af0c9cdede49571edc1eb45,23278299/SzhrLibrary,eclipse|android,https://github.com/23278299/SzhrLibrary,0,2
9227677,349,47c4a2974968b57f5aa98fd169941e74db9063d3,Pardot/Rhombus,maven,https://github.com/Pardot/Rhombus,120,1
13789688,18282,f83bd3a20f06dd9b3ab788f8ae8f661555ba49c8,enriquessp/guava-libraries,ant|maven,https://github.com/enriquessp/guava-libraries,-1,95
7103296,260,d7d334a67fa0eac7e6740279290f74acfd3e1436,fredg02/windowtester,eclipse,https://github.com/fredg02/windowtester,2,1
2948043,6784,c119c2434123407a159d9ccd93e6ec015da95650,resteasy/Resteasy,maven|eclipse|ant|idea,https://github.com/resteasy/Resteasy,613,188
4856938,128,79df1e8e18bb0917bc522c7591be547b9a7ccf4e,openpay/OpenPay,eclipse|maven,https://github.com/openpay/OpenPay,-1,1
9592689,1095,c22373dad51e4ebda09d2cdec89df75e6714c51d,changbinwang/nutch,idea|ant,https://github.com/changbinwang/nutch,1,3
8558330,1670,1776f767f8c941a746e6e18de1ba9b6475c43de2,furosys/nashorn,ant,https://github.com/furosys/nashorn,-1,2
1574533,6583,22dfa37e11f441577338cd68534bd4e2e64caaaa,ieure/lucene-solr-snapshot,ant|maven|idea,https://github.com/ieure/lucene-solr-snapshot,1,7
1367704,528,50e5a83642ba679491a9a9d58bec6b792e132015,magrodner/Greenhouse,eclipse|maven,https://github.com/magrodner/Greenhouse,1,1
5271376,204,781a2754eed5c3684707e9adb9f9fc529ea010cc,imagej/imagej-tutorials,maven,https://github.com/imagej/imagej-tutorials,38,2
5809224,3195,8dbdfa48f563ad8c43d96549205a7b49f3a6878e,lucaswerkmeister/JFractalizer,eclipse,https://github.com/lucaswerkmeister/JFractalizer,1,6
9075807,124,4691d8a783e7336ae30d4b0dc6fd99a23340f77c,archnetltd/castafioreframework,eclipse|ant|maven,https://github.com/archnetltd/castafioreframework,1,1
8412857,273,5c6063f95a11b8c9f00dc7186c9cf76c2ef2433b,franz-see/jmeter-parellarel-request,maven,https://github.com/franz-see/jmeter-parellarel-request,5,1
10266565,1066,77b523b6ac05b934a30dc626dd202a29bb0b5816,zeroturnaround/zt-exec,maven,https://github.com/zeroturnaround/zt-exec,321,4
3737884,537,e297611ed0eb6ed5a1d475e0461d15c195f8352a,yonatang/Computational-Geometry,eclipse|maven,https://github.com/yonatang/Computational-Geometry,1,1
2146287,418,2ca47734ee5c04b49f6e7f0adbf1748be1bf562a,Godin/sonar-gsoc-duplications,maven,https://github.com/Godin/sonar-gsoc-duplications,1,2
5248582,571,eb8dc58aa40f3859d6b27ed5003394bd2ae035c8,ligl/YuZhong,android|eclipse,https://github.com/ligl/YuZhong,1,4
3458448,1214,6628192241c56e04b2c776a0e10e3898e67be1a6,coderbyheart/GroupMood,android|ant,https://github.com/coderbyheart/GroupMood,1,1
11330557,21142,92228738978333d80cacb8b7c9086524e900e22a,Root-Box/libcore,android|ant,https://github.com/Root-Box/libcore,0,94
2436051,704,f634a423e1afcbcbda108cc73d660a75f502b270,asgeirn/circular-buffer,maven,https://github.com/asgeirn/circular-buffer,5,5
3315140,907,1567e5b74b349a4e9d332122ec715f50a3ac3f60,nethad/clustermeister,maven|ant,https://github.com/nethad/clustermeister,7,3
9855071,423,b5506b89c220a20da92d7129e58b121ceb0e4846,acmsl/queryj,ant|maven|idea,https://github.com/acmsl/queryj,2,2
12002738,984,660bf249c1a9427d6ddbec828384356ef73ad93d,mmmthatsgoodcode/redis-client,eclipse|maven,https://github.com/mmmthatsgoodcode/redis-client,0,5
9389257,9571,6d3d63e4a9a100ff3a5ecaf03660f65a3efccebf,ORCAOSP/libcore,ant,https://github.com/ORCAOSP/libcore,0,58
4656361,8285,ad3104fa7c53ec5cf3d60206521267912861b72c,devadas/juno-disruptor,idea|ant|eclipse,https://github.com/devadas/juno-disruptor,1,24
10302264,27103,a5ae93b38f011292736e83804fec8209714316b9,shantanusharma/weka,ant|eclipse|maven,https://github.com/shantanusharma/weka,-1,37
4046675,3187,55cbd2fddadb333d0f24d1645f8d29409c59a194,Derelicte/android_frameworks,android|eclipse,https://github.com/Derelicte/android_frameworks,1,20
1174593,531,40b53ba187103f152c66cd901bac49590ed50950,spring-projects/spring-hadoop,maven|gradle,https://github.com/spring-projects/spring-hadoop,474,3
492800,432,ae7e4b2373c54ee3e725cfb2891894903a18cd71,xuefengwang/study-harvard-ext,eclipse,https://github.com/xuefengwang/study-harvard-ext,1,2
13105655,75084,7d28e22b42b29e9fefbeea724976b6d8d9c1938b,Ziktofel/L2J-Server-Ziktofel,eclipse|ant,https://github.com/Ziktofel/L2J-Server-Ziktofel,-1,49
9902601,6874,6d3b478605ce2554a7979b318a26949f6e4e52dd,atljeremy/PhotoMojo,idea|eclipse|android|ant,https://github.com/atljeremy/PhotoMojo,13,4
781397,2021,28e59357e7f50a5c24f1d9a067db88c6c2b4fd7b,ALRubinger/shrinkwrap,maven,https://github.com/ALRubinger/shrinkwrap,9,16
2943402,419,aabcd117d191a1b4d7033e2a996a6f4ed1683071,paulmoore/AmazonAI,ant,https://github.com/paulmoore/AmazonAI,1,1
