id,numberOfASTs,revisionCommit,projectNames,buildTools,projectUrls,stars,numberOfRefs
11233996,1361,50fc7497b980af0bab622c085f0fcac3d2220895,immutables/org.immutables,maven,https://github.com/immutables/org.immutables,1607,18
10295675,8991,a4bda2df463d17e5daac4e0da4812da5228a2181,dongjinleekr/guava-boosted,ant|maven,https://github.com/dongjinleekr/guava-boosted,-1,22
12959929,3463,8ee57a24eb9050d6fc5afb633f1f1b8129b4d40b,goldcoin/goldcoin-android,maven|android,https://github.com/goldcoin/goldcoin-android,2,12
13781791,74,b5ab447deb9f1f3b1abb9494968c0ffaa861ed4e,mehant/incubator-drill,maven,https://github.com/mehant/incubator-drill,0,2
13486560,2044,3fea1d295eb121f8579ea3461553dfc4836da57d,fathomdb/cloud,maven,https://github.com/fathomdb/cloud,48,6
9881773,20406,e13f2d10e1dc12af0ff6d20734ca63c017d8ec5b,elka-projekt/cs-voltdb,ant,https://github.com/elka-projekt/cs-voltdb,1,32
9723252,340,a0b8718207a8f8ababe3440a37e9736a8e4e926b,mohitarora/s3client,maven,https://github.com/mohitarora/s3client,1,2
4604367,7307,8b67aee5ff0857083b3e6ae784af212ffc8edebb,sirixdb/sirix,maven,https://github.com/sirixdb/sirix,45,2
9721255,28585,b9d74f5d82314487fcdbd484b5776f60f922ecc5,hank/litecoinj,ant|maven,https://github.com/hank/litecoinj,9,38
4238016,630,ba04df4cbfe0ad076677ef60090de71cec03d0e1,blizzy78/documentr,eclipse|maven,https://github.com/blizzy78/documentr,14,4
9838228,173,9093f44ee6baadca2af455399e07515dfe193bdb,txtr/vaadin-tasks,maven,https://github.com/txtr/vaadin-tasks,1,1
10976517,5053,a3aadacd7c1ccd819420a73975a08ba67110decb,wikimedia/operations-debs-buck,eclipse|idea|ant|android,https://github.com/wikimedia/operations-debs-buck,-1,27
6863162,502,8fb3babc8b230f08780c664dab3bea1204559c3f,Pyranja/binary-storage,maven,https://github.com/Pyranja/binary-storage,-1,14
6281707,1324,f2d08198f6e2c4b4f6cc268c60aed910b48865ec,StreamReduce/streamreduce-core,maven,https://github.com/StreamReduce/streamreduce-core,21,1
3941848,281,0ddbc07792d84f2f97a6b866c9d53c07e272ea5d,kurshin/LifeTrack,eclipse|android,https://github.com/kurshin/LifeTrack,0,7
4809762,820,1222d33238caeac4a29203e00783ab3aff99b43d,after-the-sunrise/commons-ats,eclipse|maven,https://github.com/after-the-sunrise/commons-ats,1,29
4678495,1207,2993554f2471f8b75fca4430e3ddb6de2d7da4aa,nipra/Jafun,ant|maven|gradle,https://github.com/nipra/Jafun,5,34
711440,11580,f3dc2792f2b7b48cadeb21b961b866650da5c624,itm/testbed-runtime,maven,https://github.com/itm/testbed-runtime,16,54
9071777,330,be9fba6f9e194f9d09bf29385d33db549b050e53,dongaihua/highlight-elasticsearch,idea|gradle|maven,https://github.com/dongaihua/highlight-elasticsearch,0,2
10439434,3439,f840f89b7bcb4ba53d6682d1251b8c21332d603e,mcaprari/botto,maven|idea,https://github.com/mcaprari/botto,2,16
10192349,8857,067fcb32ba43d7d23f2bbc7e971533879c7c1446,tyskin/guava,maven,https://github.com/tyskin/guava,4,21
4368712,2930,43f3e4e12db1bee6d19e579ece87ec10e98e6640,jersey/jersey,maven|ant|gradle,https://github.com/jersey/jersey,2162,10
4115663,1899,3365084e2f751c6e4c639931d1c0652fcfa02c8a,geosolutions-it/geofence,maven,https://github.com/geosolutions-it/geofence,4,6
6740033,591,700deec79f5301d03d87d60cfa12fb36d01817e9,norvigaward/naward18,maven,https://github.com/norvigaward/naward18,0,2
7675044,1341,268e339ef702b89b1ad62ce9ec21504102d8feb4,physion/ovation-ui2,maven,https://github.com/physion/ovation-ui2,1,6
2565575,190,55cff59da328c5672874305518209cb66a947de8,lowasser/LUScheduling,eclipse|maven,https://github.com/lowasser/LUScheduling,7,1
3637752,8813,f1cbc17c537b8385c9991bcfe1060dc9f4e09c55,Mindtoeye/Hoop,eclipse|ant,https://github.com/Mindtoeye/Hoop,0,9
9058204,1487,7b50477fd949976eac7ae64a8d76b85058b62c0e,amikryukov/newJagger,maven,https://github.com/amikryukov/newJagger,0,11
